"³¯Â¥","°èÀý","ÈÞÀÏ¿©ºÎ","±Ù¹«¿©ºÎ","³¯¾¾»óÈ²","±â¿Â..C.","Ç³¼Ó.m.s.","½Àµµ...","Àû¼³.cm.","ÀÏÀÏÈ¸¿ø","Á¤±âÈ¸¿ø","ÃÑ.»ç¿ëÀÚ.¼ö","°æ·Î"
2018-04-11 06:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",9,2,86,0,0,3,3,"youtube"
2018-04-11 07:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",8.8,1.1,85,0,0,3,3,"web"
2018-04-11 08:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",9.7,1.6,77,0,2,11,13,"youtube"
2018-04-11 09:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",11.8,2.1,59,0,5,42,47,"web"
2018-04-11 10:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",13.3,4.1,51,0,10,139,149,"youtube"
2018-04-11 11:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",14.9,4,44,0,21,279,300,"twitter"
2018-04-11 12:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",15.7,3.9,46,0,16,162,178,"direct"
2018-04-11 13:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",15.6,4.7,38,0,31,91,122,"web"
2018-04-11 14:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",16.4,3.4,28,0,41,95,136,"twitter"
2018-04-11 15:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",17,3.5,28,0,45,155,200,"web"
2018-04-11 16:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",16.9,4.4,23,0,47,133,180,"youtube"
2018-04-11 17:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",16.2,4.1,22,0,57,106,163,"web"
2018-04-11 18:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",15.2,2.9,21,0,50,112,162,"direct"
2018-04-11 19:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",13.2,2.9,28,0,70,173,243,"facebook page"
2018-04-11 20:00:00,"º½","³×","¾Æ´Ï¿ä","Èå¸²",11.9,2,33,0,64,267,331,"unknown"
2018-04-11 21:00:00,"º½","³×","¾Æ´Ï¿ä","Èå¸²",11,2.1,34,0,47,216,263,"youtube"
2018-04-11 22:00:00,"º½","³×","¾Æ´Ï¿ä","¸¼À½",10.3,1,42,0,41,168,209,"youtube"
2018-04-11 23:00:00,"º½","³×","¾Æ´Ï¿ä","Èå¸²",9.7,2,45,0,26,92,118,"unknown"
2018-04-12 00:00:00,"º½","³×","¾Æ´Ï¿ä","Èå¸²",9.5,2.4,40,0,25,77,102,"youtube"
2018-04-12 01:00:00,"º½","³×","¾Æ´Ï¿ä","Èå¸²",8.9,2.1,40,0,16,64,80,"web"
2018-04-12 02:00:00,"º½","³×","¾Æ´Ï¿ä","Èå¸²",8.1,1,45,0,8,56,64,"direct"
2018-04-12 03:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.8,1.4,49,0,7,36,43,"facebook page"
2018-04-12 04:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.5,1,53,0,5,28,33,"web"
2018-04-12 05:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.1,0.8,57,0,5,19,24,"direct"
2018-04-12 06:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.1,1.8,55,0,5,9,14,"web"
2018-04-12 07:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.6,1.7,54,0,1,4,5,"direct"
2018-04-12 08:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",8.9,1.1,48,0,1,3,4,"youtube"
2018-04-12 09:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",11.5,1.7,43,0,1,9,10,"web"
2018-04-12 10:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",13.8,2.3,39,0,3,18,21,"web"
2018-04-12 11:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",16.2,2.4,30,0,7,38,45,"web"
2018-04-12 12:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",17.5,4.6,20,0,2,27,29,"youtube"
2018-04-12 13:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",18.1,5.1,18,0,1,21,22,"web"
2018-04-12 14:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",18.8,4.9,27,0,4,27,31,"web"
2018-04-12 15:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",19.4,3.9,24,0,6,26,32,"web"
2018-04-12 16:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",18.8,4.2,23,0,9,49,58,"youtube"
2018-04-12 17:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",18.6,3.7,22,0,14,49,63,"web"
2018-04-12 18:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",17.9,3.7,16,0,16,62,78,"youtube"
2018-04-12 19:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",15.9,2.8,14,0,6,27,33,"youtube"
2018-04-12 20:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",14.2,2.6,15,0,1,14,15,"youtube"
2018-04-12 21:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",13.4,2.7,15,0,6,32,38,"direct"
2018-04-12 22:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",13.5,2.2,15,0,9,62,71,"youtube"
2018-04-12 23:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",12.6,1.7,16,0,4,49,53,"web"
2018-04-13 00:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",11.4,1.5,22,0,1,13,14,"web"
2018-04-13 01:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",10,0.7,23,0,2,22,24,"web"
2018-04-13 02:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",9.7,1.4,23,0,5,30,35,"web"
2018-04-13 03:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",9.9,1.3,27,0,4,29,33,"direct"
2018-04-13 04:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",9.7,1.8,29,0,6,25,31,"web"
2018-04-13 05:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",9.1,0.9,34,0,4,25,29,"direct"
2018-04-13 06:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",8.3,0.3,35,0,12,13,25,"facebook page"
2018-04-13 07:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",8.8,1.2,33,0,2,5,7,"twitter"
2018-04-13 08:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",10.6,1.1,27,0,2,1,3,"web"
2018-04-13 09:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",13.2,1.1,22,0,3,5,8,"direct"
2018-04-13 10:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",15.7,1.6,18,0,2,14,16,"youtube"
2018-04-13 11:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",16.9,1.7,15,0,7,36,43,"facebook page"
2018-04-13 12:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",18.2,1.6,15,0,31,71,102,"twitter"
2018-04-13 13:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",19,1.4,15,0,91,120,211,"twitter"
2018-04-13 14:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",18.7,1.6,14,0,119,185,304,"twitter"
2018-04-13 15:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",18.6,0.9,15,0,167,187,354,"twitter"
2018-04-13 16:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",18.3,1,16,0,181,162,343,"web"
2018-04-13 17:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",18.1,1.4,16,0,170,191,361,"youtube"
2018-04-13 18:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",17.5,1.3,18,0,179,209,388,"web"
2018-04-13 19:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",16.9,0.5,19,0,161,182,343,"web"
2018-04-13 20:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",16.2,0.9,22,0,143,163,306,"youtube"
2018-04-13 21:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",16.4,2.9,24,0,102,175,277,"youtube"
2018-04-13 22:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",16.3,2,25,0,75,135,210,"web"
2018-04-13 23:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",15.5,3.5,27,0,44,97,141,"youtube"
2018-04-14 00:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",14.8,2.1,27,0,13,70,83,"direct"
2018-04-14 01:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",14.1,1.8,25,0,21,49,70,"facebook page"
2018-04-14 02:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",13.5,1.6,27,0,19,37,56,"youtube"
2018-04-14 03:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",12.1,1,41,0,15,24,39,"web"
2018-04-14 04:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",10.3,1,72,0,11,8,19,"youtube"
2018-04-14 05:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9.5,0.8,76,0,14,2,16,"facebook page"
2018-04-14 06:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.7,1.1,80,0,6,1,7,"unknown"
2018-04-14 07:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.2,0.7,88,0,2,4,6,"web"
2018-04-14 08:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.7,1.4,88,0,0,16,16,"twitter"
2018-04-14 09:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.5,1.5,94,0,3,51,54,"web"
2018-04-14 10:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.7,1,94,0,12,156,168,"web"
2018-04-14 11:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.1,1.2,94,0,20,277,297,"twitter"
2018-04-14 12:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.6,1.1,94,0,37,132,169,"youtube"
2018-04-14 13:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.8,1.7,93,0,41,68,109,"youtube"
2018-04-14 14:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.9,1.3,94,0,36,87,123,"youtube"
2018-04-14 15:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.6,3.2,88,0,60,124,184,"web"
2018-04-14 16:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.9,1.8,87,0,41,128,169,"web"
2018-04-14 17:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",9.3,2.4,81,0,49,95,144,"youtube"
2018-04-14 18:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",9.6,1.8,79,0,64,112,176,"facebook page"
2018-04-14 19:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9.5,2.3,76,0,40,165,205,"web"
2018-04-14 20:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9.4,2.6,76,0,66,362,428,"youtube"
2018-04-14 21:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9.1,3.5,76,0,41,321,362,"facebook page"
2018-04-14 22:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.8,3.2,77,0,42,244,286,"direct"
2018-04-14 23:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.4,3.8,77,0,29,136,165,"web"
2018-04-15 00:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.8,1.8,78,0,20,131,151,"youtube"
2018-04-15 01:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.1,3.6,78,0,9,81,90,"youtube"
2018-04-15 02:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6.7,2.8,80,0,11,35,46,"web"
2018-04-15 03:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6.4,2.3,83,0,2,23,25,"youtube"
2018-04-15 04:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6,1.7,84,0,5,2,7,"web"
2018-04-15 05:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",5.8,1.3,85,0,8,5,13,"youtube"
2018-04-15 06:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",5.6,1.2,85,0,0,3,3,"direct"
2018-04-15 07:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",5.8,1.1,83,0,1,4,5,"web"
2018-04-15 08:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",7,0.9,78,0,1,17,18,"direct"
2018-04-15 09:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.6,1.7,66,0,2,63,65,"twitter"
2018-04-15 10:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",10.3,2.1,62,0,22,166,188,"web"
2018-04-15 11:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",11.8,2.6,57,0,20,331,351,"youtube"
2018-04-15 12:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",12.5,3.4,53,0,23,139,162,"unknown"
2018-04-15 13:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",13.5,3.4,46,0,15,60,75,"youtube"
2018-04-15 14:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",13.7,3.7,50,0,19,53,72,"web"
2018-04-15 15:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",13.1,4.1,54,0,19,84,103,"youtube"
2018-04-15 16:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",12,3.6,61,0,26,103,129,"direct"
2018-04-15 17:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",11.8,2.9,60,0,19,88,107,"youtube"
2018-04-15 18:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",11.9,2.2,58,0,44,83,127,"web"
2018-04-15 19:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",11,2.1,62,0,30,162,192,"youtube"
2018-04-15 20:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",10.3,2,62,0,39,372,411,"youtube"
2018-04-15 21:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",9.6,1.7,66,0,44,377,421,"web"
2018-04-15 22:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",9,1.7,65,0,28,248,276,"web"
2018-04-15 23:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.6,2.2,69,0,20,148,168,"web"
2018-04-16 00:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.3,2.1,59,0,8,114,122,"direct"
2018-04-16 01:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.6,1.2,62,0,3,109,112,"twitter"
2018-04-16 02:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.1,0.9,64,0,11,41,52,"youtube"
2018-04-16 03:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6.4,1.4,67,0,5,26,31,"twitter"
2018-04-16 04:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",5.9,0.7,68,0,2,7,9,"web"
2018-04-16 05:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",5.3,0.8,73,0,1,4,5,"web"
2018-04-16 06:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",5,0.7,70,0,1,3,4,"naver blog"
2018-04-16 07:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",5,1,67,0,1,3,4,"twitter"
2018-04-16 08:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6.9,0.7,54,0,1,13,14,"direct"
2018-04-16 09:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",10.1,0.8,42,0,4,64,68,"youtube"
2018-04-16 10:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",12.4,1.2,34,0,11,134,145,"web"
2018-04-16 11:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",14.1,1.3,32,0,33,385,418,"web"
2018-04-16 12:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",15.5,2.5,33,0,28,175,203,"twitter"
2018-04-16 13:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",16.6,2.3,30,0,30,105,135,"direct"
2018-04-16 14:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",18,1.6,28,0,36,117,153,"web"
2018-04-16 15:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",18.4,2,25,0,40,148,188,"youtube"
2018-04-16 16:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",18.5,3,24,0,41,140,181,"facebook page"
2018-04-16 17:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",18.7,2.5,21,0,46,109,155,"youtube"
2018-04-16 18:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",17,3.1,28,0,41,120,161,"web"
2018-04-16 19:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",13.8,3.4,32,0,47,207,254,"web"
2018-04-16 20:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",12.1,2.4,35,0,59,420,479,"web"
2018-04-16 21:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",11.1,1.5,39,0,69,426,495,"youtube"
2018-04-16 22:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",10.8,0.9,33,0,57,329,386,"web"
2018-04-16 23:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9.7,0.4,33,0,46,234,280,"twitter"
2018-04-17 00:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9.6,0.8,31,0,36,177,213,"direct"
2018-04-17 01:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9,1,36,0,24,132,156,"unknown"
2018-04-17 02:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.4,0.9,45,0,18,73,91,"youtube"
2018-04-17 03:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.8,1,49,0,7,25,32,"youtube"
2018-04-17 04:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.6,0.4,52,0,3,12,15,"web"
2018-04-17 05:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.4,0.6,56,0,2,6,8,"youtube"
2018-04-17 06:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",6.9,0.5,57,0,1,4,5,"youtube"
2018-04-17 07:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",6.9,1.1,57,0,1,4,5,"youtube"
2018-04-17 08:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",8.7,0.8,49,0,1,16,17,"youtube"
2018-04-17 09:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",12,0.6,39,0,4,45,49,"web"
2018-04-17 10:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",14.7,1.1,31,0,9,173,182,"facebook page"
2018-04-17 11:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",16.9,1.5,27,0,16,307,323,"web"
2018-04-17 12:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",18,2.2,26,0,20,143,163,"youtube"
2018-04-17 13:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",19.1,2.5,26,0,20,79,99,"youtube"
2018-04-17 14:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",19.8,2.6,23,0,23,90,113,"youtube"
2018-04-17 15:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",19.9,3.5,26,0,27,120,147,"twitter"
2018-04-17 16:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",19.5,3,28,0,29,121,150,"youtube"
2018-04-17 17:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",18.3,4.3,29,0,27,105,132,"youtube"
2018-04-17 18:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",17.1,3.3,31,0,29,116,145,"youtube"
2018-04-17 19:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",14.5,3.1,31,0,31,171,202,"twitter"
2018-04-17 20:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",12.5,3.8,31,0,44,362,406,"youtube"
2018-04-17 21:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",11.7,2.6,31,0,45,324,369,"youtube"
2018-04-17 22:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",11,1.2,34,0,27,205,232,"facebook page"
2018-04-17 23:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",10.1,1.1,41,0,22,162,184,"youtube"
2018-04-18 00:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",9.6,2.2,44,0,18,105,123,"youtube"
2018-04-18 01:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.9,2.1,45,0,16,83,99,"youtube"
2018-04-18 02:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.7,1.6,44,0,10,59,69,"youtube"
2018-04-18 03:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.9,0.7,45,0,4,26,30,"twitter"
2018-04-18 04:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",7.2,0.8,49,0,3,12,15,"youtube"
2018-04-18 05:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6.7,1.6,50,0,2,7,9,"direct"
2018-04-18 06:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6.2,0.8,52,0,1,3,4,"web"
2018-04-18 07:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",6.4,1,51,0,1,3,4,"web"
2018-04-18 08:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",8.3,0.6,36,0,1,14,15,"direct"
2018-04-18 09:00:00,"º½","¾Æ´Ï¿ä","³×","¸¼À½",11.2,1.7,31,0,2,55,57,"youtube"
2018-04-18 10:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",13.7,2.3,26,0,7,139,146,"web"
2018-04-18 11:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",15.5,1.4,22,0,12,307,319,"web"
2018-04-18 12:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",16.5,3.3,17,0,9,74,83,"web"
2018-04-18 13:00:00,"º½","¾Æ´Ï¿ä","³×","Èå¸²",17.7,2.8,16,0,13,76,89,"twitter"
2018-04-18 14:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",18.9,1.8,15,0,9,61,70,"youtube"
2018-04-18 15:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",19,3.3,21,0,8,65,73,"web"
2018-04-18 16:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",18.5,2.7,22,0,6,46,52,"youtube"
2018-04-18 17:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",17.8,3.3,26,0,3,26,29,"direct"
2018-04-18 18:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",16.6,3.4,33,0,4,43,47,"facebook page"
2018-04-18 19:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",14.7,2.4,40,0,6,80,86,"youtube"
2018-04-18 20:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",13,2.3,41,0,7,120,127,"web"
2018-04-18 21:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",12.1,2,40,0,6,102,108,"youtube"
2018-04-18 22:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",11.3,1.6,42,0,4,79,83,"youtube"
2018-04-18 23:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",10.7,0.9,42,0,5,64,69,"web"
2018-04-19 00:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",9.8,1.4,44,0,5,42,47,"direct"
2018-04-19 01:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",9.3,0.8,45,0,6,40,46,"youtube"
2018-04-19 02:00:00,"º½","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",8.8,0.7,49,0,6,48,54,"youtube"
2018-04-19 03:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",8.6,1.5,53,0,4,28,32,"youtube"
2018-04-19 04:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",8.3,1.1,53,0,4,23,27,"twitter"
2018-04-19 05:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",7.9,1.4,59,0,3,21,24,"youtube"
2018-04-19 06:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",7.6,1.2,55,0,3,11,14,"unknown"
2018-04-19 07:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",7.7,0.4,48,0,1,5,6,"youtube"
2018-04-19 08:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",9.6,0.8,39,0,1,5,6,"youtube"
2018-04-19 09:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",12.4,1.5,29,0,1,11,12,"web"
2018-04-19 10:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",14.7,1.7,29,0,4,34,38,"facebook page"
2018-04-19 11:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",16.1,2.5,23,0,11,42,53,"facebook page"
2018-04-19 12:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",17.8,2.7,21,0,9,57,66,"direct"
2018-04-19 13:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",19.2,2.2,17,0,43,83,126,"youtube"
2018-04-19 14:00:00,"º½","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",20.5,3.1,17,0,50,93,143,"youtube"
