날짜,계절,휴일여부,근무여부,날씨상황,기온(°C),풍속(m/s),습도(%),적설(cm),일일회원,정기회원,총 사용자 수,경로
2018-03-30 15:00,1,0,0,1,21.8,2.3,28,,139,104,243,www.bing.com
2018-03-30 16:00,1,0,0,1,20.7,3.6,36,,166,147,313,www.instagram.com
2018-03-30 17:00,1,0,0,1,19.4,2.9,45,,219,148,367,NAVER Blog
2018-03-30 18:00,1,0,0,1,17.4,3.1,57,,240,109,349,Youtube
2018-03-30 19:00,1,0,0,2,15.2,3.2,60,,174,118,292,www.bing.com
2018-03-30 20:00,1,0,0,2,14.3,2.6,63,,147,156,303,www.google.com
2018-03-30 21:00,1,0,0,2,13.7,1.8,73,,148,126,274,direct
2018-03-30 22:00,1,0,0,2,12.7,1.5,76,,71,101,172,Youtube
2018-03-30 23:00,1,0,0,2,12.1,1.4,77,,51,93,144,Youtube
2018-03-31 0:00,1,0,0,3,11.7,1.3,77,,24,55,79,Youtube
2018-03-31 1:00,1,0,0,2,11.5,2,77,,8,37,45,www.google.com
2018-03-31 2:00,1,0,0,1,11,1.5,73,,7,29,36,Twitter    
2018-03-31 3:00,1,0,0,1,10.7,1.7,74,,9,22,31,www.instagram.com
2018-03-31 4:00,1,0,1,1,10.4,1.7,73,,1,5,6,www.bing.com
2018-03-31 5:00,1,0,1,1,9.8,0.8,73,,7,4,11,direct
2018-03-31 6:00,1,0,1,1,9.4,0.9,75,,1,1,2,direct
2018-03-31 7:00,1,0,1,1,9.5,0.2,72,,1,0,1,www.bing.com
2018-03-31 8:00,1,0,1,1,10.4,0.8,65,,1,1,2,www.instagram.com
2018-03-31 9:00,1,0,1,1,12.6,0.9,57,,0,7,7,Youtube
2018-03-31 10:00,1,0,1,1,14.7,0.9,53,,3,43,46,facebook page
2018-03-31 11:00,1,0,1,2,16.7,1.9,45,,7,150,157,NA
2018-03-31 12:00,1,0,1,2,18.2,4.2,38,,31,308,339,Youtube
2018-03-31 13:00,1,0,1,2,19.3,3,37,,24,134,158,NA
2018-03-31 14:00,1,0,1,2,20.1,3,30,,35,55,90,direct
2018-03-31 15:00,1,0,1,1,18.9,3.7,28,,58,66,124,NAVER Blog
2018-03-31 16:00,1,0,1,1,18,3,32,,59,98,157,Youtube
2018-03-31 17:00,1,0,1,1,17.3,3.4,36,,47,92,139,direct
2018-03-31 18:00,1,0,1,2,16.6,2.6,33,,47,76,123,www.instagram.com
2018-03-31 19:00,1,0,1,1,15.3,2,41,,47,96,143,direct
2018-03-31 20:00,1,0,1,1,14,1.6,45,,59,130,189,direct
2018-03-31 21:00,1,0,1,1,13.3,1.6,48,,83,283,366,Youtube
2018-03-31 22:00,1,0,1,2,12.8,1.5,52,,78,308,386,Twitter    
2018-03-31 23:00,1,0,1,1,12.4,1.3,63,,51,227,278,facebook page
2018-04-01 0:00,1,0,1,2,12.1,0.8,70,,40,133,173,NA
2018-04-01 1:00,1,0,1,2,11.7,0.5,74,,19,76,95,NA
2018-04-01 2:00,1,0,1,2,11.7,0.6,72,,17,58,75,Twitter
2018-04-01 3:00,1,0,1,2,11.9,0.7,71,,18,30,48,Youtube
2018-04-01 4:00,1,0,1,1,12.1,0.3,69,,10,12,22,direct
2018-04-01 5:00,1,0,1,3,12.3,0.5,65,,10,5,15,NA
2018-04-01 6:00,1,0,1,2,12.4,0.4,61,,0,5,5,www.google.com
2018-04-01 7:00,1,0,1,2,12.5,0.4,62,,1,3,4,www.google.com
2018-04-01 8:00,1,0,1,3,12.9,1.5,64,,0,2,2,direct
2018-04-01 9:00,1,0,1,3,13.5,1.8,66,,0,5,5,Twitter
2018-04-01 10:00,1,0,1,2,14.7,2,61,,2,36,38,direct
2018-04-01 11:00,1,0,1,2,16.7,2.1,55,,10,124,134,facebook page
2018-04-01 12:00,1,0,1,3,18,3.1,53,,9,148,157,facebook page
2018-04-01 13:00,1,0,1,3,17.9,2.2,60,,2,44,46,facebook page
2018-04-01 14:00,1,0,1,3,17.5,2.1,67,,3,25,28,Youtube
2018-04-01 15:00,1,0,1,3,18.2,2.2,63,,1,18,19,NAVER Blog
2018-04-01 16:00,1,0,1,2,18.2,3.2,69,,6,32,38,Youtube
2018-04-01 17:00,1,0,1,2,18,1.8,72,,5,51,56,www.bing.com
2018-04-01 18:00,1,0,1,2,17.7,2.1,75,,9,67,76,www.instagram.com
2018-04-01 19:00,1,0,1,1,17.4,2.3,79,,6,62,68,Twitter
2018-04-01 20:00,1,0,1,1,17.1,1.5,80,,17,113,130,Youtube
2018-04-01 21:00,1,0,1,1,16.9,1.9,81,,27,246,273,Twitter    
2018-04-01 22:00,1,0,1,1,16.7,2.4,83,,19,248,267,facebook page
2018-04-01 23:00,1,0,1,1,16.3,1.3,82,,12,148,160,www.google.com
2018-04-02 0:00,1,0,1,1,16.1,1.9,80,,4,87,91,www.google.com
2018-04-02 1:00,1,0,1,1,16,1,79,,8,81,89,direct
2018-04-02 2:00,1,0,1,1,15.7,1.4,81,,3,43,46,Twitter
2018-04-02 3:00,1,0,1,1,15.6,1.2,81,,3,23,26,www.google.com
2018-04-02 4:00,1,0,1,1,15.7,1.2,79,,0,15,15,www.naver.com
2018-04-02 5:00,1,0,1,1,15.3,1.4,82,,0,2,2,Youtube
2018-04-02 6:00,1,0,1,1,14.9,0.4,81,,0,5,5,Youtube
2018-04-02 7:00,1,0,1,1,15.1,1,80,,0,4,4,Youtube
2018-04-02 8:00,1,0,1,1,15.7,1.1,75,,0,1,1,www.instagram.com
2018-04-02 9:00,1,0,1,1,16.6,1.5,70,,1,12,13,Youtube
2018-04-02 10:00,1,0,1,1,17.5,1.3,66,,4,52,56,www.instagram.com
2018-04-02 11:00,1,0,1,1,18.5,1.6,61,,3,130,133,Youtube
2018-04-02 12:00,1,0,1,1,20.8,2,50,,17,308,325,Twitter
2018-04-02 13:00,1,0,1,1,21.9,2.5,48,,8,157,165,Youtube
2018-04-02 14:00,1,0,1,1,23,3.4,42,,21,48,69,Youtube
2018-04-02 15:00,1,0,1,1,23.7,2.8,43,,23,70,93,facebook page
2018-04-02 16:00,1,0,1,1,23,4.1,47,,22,112,134,www.google.com
2018-04-02 17:00,1,0,1,1,22,3.7,49,,29,83,112,NA
2018-04-02 18:00,1,0,1,1,20.7,4.1,54,,35,80,115,Youtube
2018-04-02 19:00,1,0,1,1,19.1,3.4,60,,34,83,117,www.daum.com
2018-04-02 20:00,1,0,1,1,18.2,1.8,65,,27,142,169,www.google.com
2018-04-02 21:00,1,0,1,1,17.9,2.1,64,,53,303,356,www.naver.com
2018-04-02 22:00,1,0,1,1,17.4,2.3,66,,43,282,325,www.bing.com
2018-04-02 23:00,1,0,1,1,16.8,0.9,70,,36,196,232,www.daum.com
2018-04-03 0:00,1,0,1,1,16.8,0.8,69,,15,126,141,Youtube
2018-04-03 1:00,1,0,1,1,17.1,1.7,72,,18,84,102,www.instagram.com
2018-04-03 2:00,1,0,1,1,17,1.6,73,,13,71,84,Youtube
2018-04-03 3:00,1,0,1,1,17,1.7,74,,11,29,40,Twitter    
2018-04-03 4:00,1,0,1,1,16.9,1.2,74,,5,15,20,Twitter
2018-04-03 5:00,1,0,1,1,16.9,1.6,73,,2,11,13,direct
2018-04-03 6:00,1,0,1,1,16.8,1.2,74,,0,7,7,NAVER Blog
2018-04-03 7:00,1,0,1,1,16.8,1,73,,0,3,3,Youtube
2018-04-03 8:00,1,0,1,1,17.3,0.5,71,,0,1,1,www.google.com
2018-04-03 9:00,1,0,1,1,18.3,2.4,67,,0,6,6,Twitter
2018-04-03 10:00,1,0,1,1,18.9,2,66,,5,59,64,www.google.com
2018-04-03 11:00,1,0,1,2,19,1.9,67,,8,152,160,Twitter
2018-04-03 12:00,1,0,1,1,19.6,2.9,63,,23,291,314,www.instagram.com
2018-04-03 13:00,1,0,1,2,20.1,2.6,61,,15,155,170,www.instagram.com
2018-04-03 14:00,1,0,1,2,21,3.2,53,,29,66,95,Youtube
2018-04-03 15:00,1,0,1,2,19.9,2.5,58,,36,86,122,www.bing.com
2018-04-03 16:00,1,0,1,2,19.7,3.7,58,,39,114,153,direct
2018-04-03 17:00,1,0,1,2,19.7,2.6,57,,36,99,135,www.instagram.com
2018-04-03 18:00,1,0,1,1,18.9,3.3,68,,46,111,157,Youtube
2018-04-03 19:00,1,0,1,1,18,3.1,74,,27,133,160,www.daum.com
2018-04-03 20:00,1,0,1,1,17.3,2.4,80,,52,161,213,www.instagram.com
2018-04-03 21:00,1,0,1,1,17,3.2,83,,63,280,343,www.instagram.com
2018-04-03 22:00,1,0,1,1,16,2,85,,68,265,333,www.bing.com
2018-04-03 23:00,1,0,1,1,15,1.6,94,,34,192,226,NAVER Blog
2018-04-04 0:00,1,0,1,1,15,2.1,96,,37,166,203,facebook page
2018-04-04 1:00,1,0,1,2,14.8,1.7,96,,19,89,108,direct
2018-04-04 2:00,1,0,1,2,14.5,2.2,97,,18,63,81,facebook page
2018-04-04 3:00,1,0,1,1,14.3,1.2,97,,9,45,54,Youtube
2018-04-04 4:00,1,0,1,2,14.1,1.7,97,,4,21,25,facebook page
2018-04-04 5:00,1,0,1,2,11.9,3.4,97,,3,6,9,www.instagram.com
2018-04-04 6:00,1,0,1,3,11.7,0.7,95,,3,10,13,Twitter    
2018-04-04 7:00,1,0,1,3,10.3,1.2,90,,0,1,1,www.instagram.com
2018-04-04 8:00,1,0,1,2,10.3,2.5,86,,0,1,1,Youtube
2018-04-04 9:00,1,0,1,2,10.4,1.4,81,,1,8,9,Twitter    
2018-04-04 10:00,1,0,1,2,10.7,1.4,81,,2,33,35,www.daum.com
2018-04-04 11:00,1,0,1,3,12.8,2,65,,4,109,113,facebook page
2018-04-04 12:00,1,0,1,3,15.3,2.1,54,,13,208,221,Youtube
2018-04-04 13:00,1,0,1,2,16.7,1.4,47,,17,168,185,Youtube
2018-04-04 14:00,1,0,1,2,17.9,1.3,42,,10,63,73,Twitter
2018-04-04 15:00,1,0,1,2,17.9,2.2,44,,19,79,98,www.daum.com
2018-04-04 16:00,1,0,1,3,17.9,1.1,42,,29,51,80,www.bing.com
2018-04-04 17:00,1,0,1,3,17.2,2.2,46,,7,35,42,facebook page
2018-04-04 18:00,1,0,1,3,16,2.1,47,,2,13,15,www.daum.com
2018-04-04 19:00,1,0,1,3,14.3,2.1,53,,1,24,25,www.google.com
2018-04-04 20:00,1,0,1,2,12.8,2,56,,2,58,60,www.naver.com
2018-04-04 21:00,1,0,1,3,11.8,1.9,57,,10,138,148,facebook page
2018-04-04 22:00,1,0,1,3,10.9,1.5,58,,8,54,62,www.instagram.com
2018-04-04 23:00,1,0,1,3,10.2,2.4,58,,1,52,53,direct
2018-04-05 0:00,1,0,1,2,9.5,1.7,61,,12,51,63,www.bing.com
2018-04-05 1:00,1,0,1,2,9,1.9,62,,11,43,54,NA
2018-04-05 2:00,1,0,1,2,9,2.1,63,,9,42,51,www.bing.com
2018-04-05 3:00,1,0,1,2,8.9,2.2,64,,4,31,35,NAVER Blog
2018-04-05 4:00,1,0,0,2,8.8,2.5,65,,5,26,31,www.bing.com
2018-04-05 5:00,1,0,0,2,8.3,2,81,,3,17,20,Youtube
2018-04-05 6:00,1,0,0,2,7.5,2.4,94,,2,15,17,NA
2018-04-05 7:00,1,0,0,3,7.1,2.2,94,,3,11,14,Youtube
2018-04-05 8:00,1,0,0,3,6.7,2.7,94,,0,3,3,Youtube
2018-04-05 9:00,1,0,0,2,6.8,2.9,89,,0,5,5,NA
2018-04-05 10:00,1,0,0,2,7.1,2.9,87,,0,13,13,Twitter    
2018-04-05 11:00,1,0,0,2,7.1,2.6,93,,8,13,21,Twitter
2018-04-05 12:00,1,0,0,2,7.3,2.2,95,,7,47,54,www.daum.com
2018-04-05 13:00,1,0,0,2,7.7,1.9,95,,27,71,98,www.instagram.com
2018-04-05 14:00,1,0,0,2,8,1.5,95,,43,90,133,Youtube
2018-04-05 15:00,1,0,0,2,8.1,1.9,96,,51,91,142,facebook page
2018-04-05 16:00,1,0,0,2,8.1,1.5,96,,79,123,202,www.bing.com
2018-04-05 17:00,1,0,0,2,8,1.4,96,,114,108,222,www.instagram.com
2018-04-05 18:00,1,0,0,2,7.6,2,96,,94,118,212,direct
2018-04-05 19:00,1,0,0,2,7.6,1.5,96,,85,116,201,facebook page
2018-04-05 20:00,1,0,0,2,7.3,1.9,96,,73,118,191,NAVER Blog
2018-04-05 21:00,1,0,0,2,7.3,1.5,96,,128,129,257,www.instagram.com
2018-04-05 22:00,1,0,0,2,7.2,1,96,,48,129,177,Twitter
2018-04-05 23:00,1,0,0,2,7.1,1.3,96,,47,83,130,Twitter
2018-04-06 0:00,1,0,0,2,7.2,0.9,95,,19,74,93,www.instagram.com
2018-04-06 1:00,1,0,0,2,7.2,0.2,95,,10,65,75,Twitter
2018-04-06 2:00,1,0,0,2,7.3,1,96,,21,66,87,www.instagram.com
2018-04-06 3:00,1,0,0,2,7.2,0.8,96,,12,45,57,facebook page
2018-04-06 4:00,1,0,0,2,6.8,2.2,97,,5,48,53,Twitter    
2018-04-06 5:00,1,0,0,2,6.3,1.7,97,,6,31,37,NAVER Blog
2018-04-06 6:00,1,0,0,2,6.1,2.1,96,,12,24,36,www.google.com
2018-04-06 7:00,1,0,0,2,5.7,3.4,95,,5,11,16,direct
2018-04-06 8:00,1,0,0,2,5.9,2.8,90,,3,2,5,Youtube
2018-04-06 9:00,1,0,0,2,6.9,2.2,83,,0,4,4,facebook page
2018-04-06 10:00,1,0,0,2,8,2.8,73,,0,4,4,Youtube
2018-04-06 11:00,1,0,0,2,8.3,4.1,69,,3,7,10,Youtube
2018-04-06 12:00,1,0,0,2,6.7,4.6,71,,17,38,55,www.instagram.com
2018-04-06 13:00,1,0,0,2,7.9,4.3,58,,31,50,81,Youtube
2018-04-06 14:00,1,0,0,2,7.4,3.5,56,,69,81,150,direct
2018-04-06 15:00,1,0,0,2,6.8,4.1,50,,93,109,202,NAVER Blog
2018-04-06 16:00,1,0,0,2,6.6,4,50,,94,136,230,direct
2018-04-06 17:00,1,0,0,1,6.3,4.4,50,,121,142,263,direct
2018-04-06 18:00,1,0,0,1,5.9,5.3,43,,148,133,281,direct
2018-04-06 19:00,1,0,0,1,4.8,3.8,48,,156,141,297,Youtube
2018-04-06 20:00,1,0,0,2,4.3,4.6,59,,135,153,288,www.instagram.com
2018-04-06 21:00,1,0,0,2,4,3,67,,84,152,236,www.google.com
2018-04-06 22:00,1,0,0,1,3.9,3,68,,103,137,240,www.bing.com
2018-04-06 23:00,1,0,0,1,3.8,4.1,75,,47,84,131,www.google.com
2018-04-07 0:00,1,0,0,1,3,3.3,67,,21,71,92,Youtube
2018-04-07 1:00,1,0,0,1,2.6,2.7,67,,18,77,95,Youtube
2018-04-07 2:00,1,0,0,1,1.8,2.9,81,,12,45,57,Youtube
2018-04-07 3:00,1,0,0,1,1.5,3.5,82,,5,27,32,www.instagram.com
2018-04-07 4:00,1,0,1,1,1.6,3.6,70,,7,16,23,www.bing.com
2018-04-07 5:00,1,0,1,1,1.6,4.9,62,,1,3,4,facebook page
2018-04-07 6:00,1,0,1,1,1.7,3.8,58,,7,2,9,NA
2018-04-07 7:00,1,0,1,1,1.9,4.9,51,,0,1,1,www.google.com
2018-04-07 8:00,1,0,1,1,2.4,4.3,44,,1,12,13,Youtube
2018-04-07 9:00,1,0,1,2,3.4,3.6,37,,2,59,61,www.instagram.com
2018-04-07 10:00,1,0,1,2,4.3,4.9,31,,12,164,176,Youtube
2018-04-07 11:00,1,0,1,2,4.7,4.8,26,,28,286,314,www.instagram.com
2018-04-07 12:00,1,0,1,2,6,4.2,23,,33,132,165,Twitter    
2018-04-07 13:00,1,0,1,2,7.4,4.5,22,,41,55,96,NA
2018-04-07 14:00,1,0,1,2,8.1,4.7,24,,45,59,104,Twitter
2018-04-07 15:00,1,0,1,2,7.6,5,36,,37,97,134,www.instagram.com
2018-04-07 16:00,1,0,1,2,7.9,4.7,34,,62,77,139,direct
2018-04-07 17:00,1,0,1,2,7.6,5.3,36,,60,85,145,direct
2018-04-07 18:00,1,0,1,1,6.4,3.7,43,,56,85,141,www.daum.com
2018-04-07 19:00,1,0,1,1,4.9,3.5,47,,73,162,235,www.bing.com
2018-04-07 20:00,1,0,1,1,4.2,4.1,44,,100,352,452,www.google.com
2018-04-07 21:00,1,0,1,1,3.8,3.2,39,,93,290,383,Youtube
2018-04-07 22:00,1,0,1,1,3.5,2.8,41,,73,211,284,Youtube
2018-04-07 23:00,1,0,1,1,3.1,3.1,39,,44,122,166,www.google.com
2018-04-08 0:00,1,0,1,1,2.9,2.2,46,,39,119,158,Youtube
2018-04-08 1:00,1,0,1,2,2.4,1.7,46,,25,66,91,facebook page
2018-04-08 2:00,1,0,1,3,2.2,1.9,49,,16,38,54,facebook page
2018-04-08 3:00,1,0,1,2,2,2,50,,11,13,24,Youtube
2018-04-08 4:00,1,0,1,2,1.7,1.3,51,,6,7,13,Youtube
2018-04-08 5:00,1,0,1,2,1.3,1.6,51,,7,7,14,www.instagram.com
2018-04-08 6:00,1,0,1,2,0.9,1.1,52,,0,1,1,facebook page
2018-04-08 7:00,1,0,1,2,0.9,0.8,54,,4,2,6,Youtube
2018-04-08 8:00,1,0,1,2,2.9,1.5,53,,1,15,16,direct
2018-04-08 9:00,1,0,1,2,5.1,2.7,46,,3,55,58,Youtube
2018-04-08 10:00,1,0,1,2,6.3,2.8,39,,12,177,189,www.instagram.com
2018-04-08 11:00,1,0,1,3,6.4,2.7,29,,15,211,226,Twitter
2018-04-08 12:00,1,0,1,3,6.9,1.8,30,,4,50,54,facebook page
2018-04-08 13:00,1,0,1,3,7.4,1.8,27,,6,34,40,NA
2018-04-08 14:00,1,0,1,1,7.9,1,27,,11,38,49,facebook page
2018-04-08 15:00,1,0,1,2,7.3,0.8,38,,9,83,92,www.bing.com
2018-04-08 16:00,1,0,1,3,6.1,1.5,65,,22,84,106,www.daum.com
2018-04-08 17:00,1,0,1,2,4.3,2.6,80,,16,28,44,www.bing.com
2018-04-08 18:00,1,0,1,2,3,1.5,89,,24,54,78,www.instagram.com
2018-04-08 19:00,1,0,1,2,2.5,1.8,94,,19,80,99,direct
2018-04-08 20:00,1,0,1,3,2.7,1.5,90,,29,262,291,Youtube
2018-04-08 21:00,1,0,1,3,2.8,2.1,88,,21,203,224,Youtube
2018-04-08 22:00,1,0,1,2,2.7,2,88,,3,127,130,Youtube
2018-04-08 23:00,1,0,1,2,2.9,0.9,85,,9,94,103,Youtube
2018-04-09 0:00,1,0,1,2,3.2,0.6,84,,10,74,84,www.daum.com
2018-04-09 1:00,1,0,1,2,2.8,0.8,87,,7,47,54,direct
2018-04-09 2:00,1,0,1,2,2.2,0.5,88,,8,31,39,www.google.com
2018-04-09 3:00,1,0,1,2,1.6,0.3,94,,3,12,15,www.naver.com
2018-04-09 4:00,1,0,1,2,1.1,0.5,95,,0,1,1,Youtube
2018-04-09 5:00,1,0,1,3,0.7,1,96,,0,2,2,Youtube
2018-04-09 6:00,1,0,1,3,0.1,0.6,97,,0,2,2,Youtube
2018-04-09 7:00,1,0,1,3,0.6,1.3,97,,1,2,3,direct
2018-04-09 8:00,1,0,1,3,1,0.9,97,,1,4,5,www.daum.com
2018-04-09 9:00,1,0,1,3,2.6,1.1,96,,1,33,34,www.bing.com
2018-04-09 10:00,1,0,1,3,5.2,1,73,,3,67,70,www.instagram.com
2018-04-09 11:00,1,0,1,3,7.5,0.9,54,,6,158,164,direct
2018-04-09 12:00,1,0,1,2,10.4,1.7,44,,2,63,65,www.instagram.com
2018-04-09 13:00,1,0,1,2,12.4,1.7,32,,4,42,46,www.google.com
2018-04-09 14:00,1,0,1,2,13.9,2.5,26,,4,57,61,facebook page
2018-04-09 15:00,1,0,1,3,14.2,1.8,24,,12,83,95,Youtube
2018-04-09 16:00,1,0,1,2,15.3,1.5,24,,6,55,61,Youtube
2018-04-09 17:00,1,0,1,2,15.3,0.9,26,,24,82,106,Youtube
2018-04-09 18:00,1,0,1,2,14.8,1.3,24,,12,69,81,facebook page
2018-04-09 19:00,1,0,1,1,13.4,1.2,33,,23,119,142,Youtube
2018-04-09 20:00,1,0,1,1,11.7,0.9,34,,25,284,309,www.instagram.com
2018-04-09 21:00,1,0,1,1,10.3,0.5,38,,28,293,321,Youtube
2018-04-09 22:00,1,0,1,1,9.6,0.5,41,,15,160,175,www.bing.com
2018-04-09 23:00,1,0,1,1,9.6,1.2,43,,7,119,126,www.daum.com
2018-04-10 0:00,1,0,1,1,9,1.2,46,,17,100,117,direct
2018-04-10 1:00,1,0,1,1,9,1,44,,10,89,99,www.daum.com
2018-04-10 2:00,1,0,1,1,8.8,1,43,,5,57,62,NA
2018-04-10 3:00,1,0,1,1,8.1,0.8,48,,3,18,21,direct
2018-04-10 4:00,1,0,1,1,7.5,1,48,,1,9,10,www.google.com
2018-04-10 5:00,1,0,1,1,7.1,0.8,53,,0,3,3,Youtube
2018-04-10 6:00,1,0,1,1,6.9,0.9,51,,0,2,2,Twitter    
2018-04-10 7:00,1,0,1,1,7.2,1.1,50,,1,8,9,Youtube
2018-04-10 8:00,1,0,1,1,9.6,1.4,38,,2,12,14,Twitter    
2018-04-10 9:00,1,0,1,1,11.9,1.1,35,,4,66,70,NAVER Blog
2018-04-10 10:00,1,0,1,1,15.2,1.6,31,,11,182,193,Twitter    
2018-04-10 11:00,1,0,1,1,18.5,1.3,27,,21,316,337,www.instagram.com
2018-04-10 12:00,1,0,1,1,20.5,4.6,37,,18,152,170,www.bing.com
2018-04-10 13:00,1,0,1,1,21.9,5.1,34,,21,68,89,Youtube
2018-04-10 14:00,1,0,1,1,21.2,7.4,35,,28,87,115,Youtube
2018-04-10 15:00,1,0,1,1,21.4,4.8,33,,35,110,145,www.google.com
2018-04-10 16:00,1,0,1,1,20.9,5.8,34,,38,121,159,www.bing.com
2018-04-10 17:00,1,0,1,1,20.6,5.6,39,,36,101,137,Youtube
2018-04-10 18:00,1,0,1,1,19.7,7.2,52,,57,85,142,Youtube
2018-04-10 19:00,1,0,1,1,19.2,5.8,55,,49,153,202,Youtube
2018-04-10 20:00,1,0,1,1,19.1,6.1,58,,50,338,388,www.bing.com
2018-04-10 21:00,1,0,1,1,17.5,7.3,70,,47,290,337,Youtube
2018-04-10 22:00,1,0,1,1,15.8,5.4,83,,37,222,259,www.bing.com
2018-04-10 23:00,1,0,1,1,15.1,4.1,83,,22,147,169,www.bing.com
2018-04-11 0:00,1,0,1,1,14.4,4.6,82,,19,126,145,Twitter
2018-04-11 1:00,1,0,1,1,13.6,3.6,81,,22,82,104,www.bing.com
2018-04-11 2:00,1,0,1,1,12.7,3.9,80,,7,40,47,Youtube
2018-04-11 3:00,1,1,0,1,11.6,3.1,81,,6,21,27,Youtube
2018-04-11 4:00,1,1,0,1,10.2,3.5,83,,6,9,15,www.google.com
2018-04-11 5:00,1,1,0,1,9.7,1.7,84,,8,10,18,direct
2018-04-11 6:00,1,1,0,1,9,2,86,,0,3,3,Youtube
2018-04-11 7:00,1,1,0,1,8.8,1.1,85,,0,3,3,www.daum.com
2018-04-11 8:00,1,1,0,1,9.7,1.6,77,,2,11,13,Youtube
2018-04-11 9:00,1,1,0,1,11.8,2.1,59,,5,42,47,www.google.com
2018-04-11 10:00,1,1,0,1,13.3,4.1,51,,10,139,149,Youtube
2018-04-11 11:00,1,1,0,1,14.9,4,44,,21,279,300,Twitter    
2018-04-11 12:00,1,1,0,1,15.7,3.9,46,,16,162,178,direct
2018-04-11 13:00,1,1,0,1,15.6,4.7,38,,31,91,122,www.daum.com
2018-04-11 14:00,1,1,0,1,16.4,3.4,28,,41,95,136,Twitter    
2018-04-11 15:00,1,1,0,1,17,3.5,28,,45,155,200,www.instagram.com
2018-04-11 16:00,1,1,0,1,16.9,4.4,23,,47,133,180,Youtube
2018-04-11 17:00,1,1,0,1,16.2,4.1,22,,57,106,163,www.google.com
2018-04-11 18:00,1,1,0,1,15.2,2.9,21,,50,112,162,direct
2018-04-11 19:00,1,1,0,1,13.2,2.9,28,,70,173,243,facebook page
2018-04-11 20:00,1,1,0,2,11.9,2,33,,64,267,331,NA
2018-04-11 21:00,1,1,0,2,11,2.1,34,,47,216,263,Youtube
2018-04-11 22:00,1,1,0,1,10.3,1,42,,41,168,209,Youtube
2018-04-11 23:00,1,1,0,2,9.7,2,45,,26,92,118,NA
2018-04-12 0:00,1,1,0,2,9.5,2.4,40,,25,77,102,Youtube
2018-04-12 1:00,1,1,0,2,8.9,2.1,40,,16,64,80,www.instagram.com
2018-04-12 2:00,1,1,0,2,8.1,1,45,,8,56,64,direct
2018-04-12 3:00,1,0,0,2,7.8,1.4,49,,7,36,43,facebook page
2018-04-12 4:00,1,0,0,2,7.5,1,53,,5,28,33,www.instagram.com
2018-04-12 5:00,1,0,0,2,7.1,0.8,57,,5,19,24,direct
2018-04-12 6:00,1,0,0,2,7.1,1.8,55,,5,9,14,www.bing.com
2018-04-12 7:00,1,0,0,2,7.6,1.7,54,,1,4,5,direct
2018-04-12 8:00,1,0,0,2,8.9,1.1,48,,1,3,4,Youtube
2018-04-12 9:00,1,0,0,3,11.5,1.7,43,,1,9,10,www.instagram.com
2018-04-12 10:00,1,0,0,2,13.8,2.3,39,,3,18,21,www.google.com
2018-04-12 11:00,1,0,0,3,16.2,2.4,30,,7,38,45,www.naver.com
2018-04-12 12:00,1,0,0,3,17.5,4.6,20,,2,27,29,Youtube
2018-04-12 13:00,1,0,0,3,18.1,5.1,18,,1,21,22,www.instagram.com
2018-04-12 14:00,1,0,0,3,18.8,4.9,27,,4,27,31,www.google.com
2018-04-12 15:00,1,0,0,2,19.4,3.9,24,,6,26,32,www.bing.com
2018-04-12 16:00,1,0,0,3,18.8,4.2,23,,9,49,58,Youtube
2018-04-12 17:00,1,0,0,3,18.6,3.7,22,,14,49,63,www.instagram.com
2018-04-12 18:00,1,0,0,3,17.9,3.7,16,,16,62,78,Youtube
2018-04-12 19:00,1,0,0,3,15.9,2.8,14,,6,27,33,Youtube
2018-04-12 20:00,1,0,0,3,14.2,2.6,15,,1,14,15,Youtube
2018-04-12 21:00,1,0,0,2,13.4,2.7,15,,6,32,38,direct
2018-04-12 22:00,1,0,0,2,13.5,2.2,15,,9,62,71,Youtube
2018-04-12 23:00,1,0,0,3,12.6,1.7,16,,4,49,53,www.google.com
2018-04-13 0:00,1,0,0,2,11.4,1.5,22,,1,13,14,www.bing.com
2018-04-13 1:00,1,0,0,3,10,0.7,23,,2,22,24,www.bing.com
2018-04-13 2:00,1,0,0,2,9.7,1.4,23,,5,30,35,www.google.com
2018-04-13 3:00,1,0,0,2,9.9,1.3,27,,4,29,33,direct
2018-04-13 4:00,1,0,0,1,9.7,1.8,29,,6,25,31,www.instagram.com
2018-04-13 5:00,1,0,0,1,9.1,0.9,34,,4,25,29,direct
2018-04-13 6:00,1,0,0,1,8.3,0.3,35,,12,13,25,facebook page
2018-04-13 7:00,1,0,0,1,8.8,1.2,33,,2,5,7,Twitter    
2018-04-13 8:00,1,0,0,1,10.6,1.1,27,,2,1,3,www.google.com
2018-04-13 9:00,1,0,0,1,13.2,1.1,22,,3,5,8,direct
2018-04-13 10:00,1,0,0,1,15.7,1.6,18,,2,14,16,Youtube
2018-04-13 11:00,1,0,0,1,16.9,1.7,15,,7,36,43,facebook page
2018-04-13 12:00,1,0,0,1,18.2,1.6,15,,31,71,102,Twitter    
2018-04-13 13:00,1,0,0,1,19,1.4,15,,91,120,211,Twitter    
2018-04-13 14:00,1,0,0,1,18.7,1.6,14,,119,185,304,Twitter    
2018-04-13 15:00,1,0,0,1,18.6,0.9,15,,167,187,354,Twitter
2018-04-13 16:00,1,0,0,1,18.3,1,16,,181,162,343,www.instagram.com
